Date/Time,Latitude,Longitude
25-05-2017T16:10,57.923917,4.609408999999999
25-05-2017T16:15,57.937206999999994,4.598483
25-05-2017T16:20,57.950325,4.586919
25-05-2017T16:25,57.963814,4.57605
25-05-2017T16:30,57.977204,4.5647839999999995
25-05-2017T16:35,57.990664,4.553640000000001
25-05-2017T16:40,58.003999,4.541982
25-05-2017T16:45,58.017438,4.530462
25-05-2017T16:50,58.030834999999996,4.51938
25-05-2017T16:55,58.044163,4.507884
25-05-2017T17:00,58.057624,4.496694000000001
25-05-2017T17:05,58.071086,4.48569
25-05-2017T17:10,58.084336,4.4743379999999995
25-05-2017T17:15,58.097717,4.462836
25-05-2017T17:20,58.111402000000005,4.4513419999999995
25-05-2017T17:25,58.12508100000001,4.439274
25-05-2017T17:30,58.13904300000001,4.4280040000000005
25-05-2017T17:35,58.152839,4.416091000000001
25-05-2017T17:40,58.166724,4.404219
25-05-2017T17:45,58.18052900000001,4.392437999999999
25-05-2017T17:50,58.19481999999999,4.384116000000001
25-05-2017T17:55,58.209856,4.382697
25-05-2017T18:00,58.22495,4.380204
25-05-2017T18:05,58.239724,4.377829
25-05-2017T18:10,58.253609,4.371548000000001
25-05-2017T18:15,58.266478,4.3592
25-05-2017T18:20,58.279279,4.345781
25-05-2017T18:25,58.29210500000001,4.331487
25-05-2017T18:30,58.305094,4.317411
25-05-2017T18:35,58.317997999999996,4.303045
25-05-2017T18:40,58.33096,4.288543
25-05-2017T18:45,58.344175,4.274518
25-05-2017T18:50,58.357364000000004,4.259988
25-05-2017T18:55,58.370376,4.24538
25-05-2017T19:00,58.38327099999999,4.231118
25-05-2017T19:05,58.396195999999996,4.217436
25-05-2017T19:10,58.40888100000001,4.203455
25-05-2017T19:15,58.42159100000001,4.18947
25-05-2017T19:20,58.434516,4.176215
25-05-2017T19:25,58.447972,4.164983
25-05-2017T19:30,58.461428000000005,4.15361
25-05-2017T19:35,58.474768999999995,4.141701
25-05-2017T19:40,58.488324,4.130269
25-05-2017T19:45,58.501792,4.1187629999999995
25-05-2017T19:50,58.515324,4.106996
25-05-2017T19:55,58.529003,4.0957099999999995
25-05-2017T20:00,58.542607,4.0839360000000005
25-05-2017T20:05,58.556135999999995,4.071865
25-05-2017T20:10,58.56966,4.060537999999999
25-05-2017T20:15,58.583062,4.048776999999999
25-05-2017T20:20,58.596531000000006,4.0374099999999995
25-05-2017T20:25,58.60986,4.025723
25-05-2017T20:30,58.623176,4.014589
25-05-2017T20:35,58.636415,4.003385
25-05-2017T20:40,58.649503,3.991597
25-05-2017T20:45,58.662776,3.980483
25-05-2017T20:50,58.675931999999996,3.968919
